SN:US4300160800000166 BD:Jun  6 2017 VC:a4fd83a MD5:e01016c029c97fe76f1916ceca936799
                     Time,        BattPer,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,     RD0_raw_us,  RD0_raw_us_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,        RD0_raw,        RD1_raw,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  14/04/2026 13:13:50.582,    1.39861e+02,    2.09115e+00,    0.00000e+00,    6.57955e+03,    0.00000e+00,    4.41690e+02,    0.00000e+00,    2.10500e+00,    0.00000e+00,    7.65247e+02,    0.00000e+00,    1.89842e+01,    0.00000e+00,    2.19237e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94404e+00,    0.00000e+00,   -1.02057e+00,    0.00000e+00,         1.9426,               ,              3,             -1,       Disabled
  14/04/2026 13:13:51.437,    1.40629e+02,    2.08975e+00,    0.00000e+00,    6.62789e+03,    0.00000e+00,    4.41700e+02,    0.00000e+00,    2.10369e+00,    0.00000e+00,    7.65278e+02,    0.00000e+00,    1.89851e+01,    0.00000e+00,    2.19280e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94442e+00,    0.00000e+00,   -1.02057e+00,    0.00000e+00,        1.94299,               ,              3,             -1,       Disabled
  14/04/2026 13:13:52.290,    1.40162e+02,    2.09074e+00,    0.00000e+00,    6.65572e+03,    0.00000e+00,    4.44348e+02,    0.00000e+00,    2.10475e+00,    0.00000e+00,    7.65301e+02,    0.00000e+00,    1.89614e+01,    0.00000e+00,    2.19348e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94424e+00,    0.00000e+00,   -1.02094e+00,    0.00000e+00,        1.94279,               ,              3,             -1,       Disabled
  14/04/2026 13:13:53.144,    1.40302e+02,    2.09049e+00,    0.00000e+00,    6.63164e+03,    0.00000e+00,    4.43560e+02,    0.00000e+00,    2.10444e+00,    0.00000e+00,    7.65285e+02,    0.00000e+00,    1.89876e+01,    0.00000e+00,    2.19439e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94424e+00,    0.00000e+00,   -1.02094e+00,    0.00000e+00,         1.9428,               ,              3,             -1,       Disabled
  14/04/2026 13:13:53.998,    1.40155e+02,    2.08890e+00,    0.00000e+00,    6.63209e+03,    0.00000e+00,    4.46057e+02,    0.00000e+00,    2.10285e+00,    0.00000e+00,    7.65240e+02,    0.00000e+00,    1.89888e+01,    0.00000e+00,    2.19512e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94391e+00,    0.00000e+00,   -1.02126e+00,    0.00000e+00,        1.94247,               ,              3,             -1,       Disabled
  14/04/2026 13:13:54.854,    1.39920e+02,    2.08832e+00,    0.00000e+00,    6.58027e+03,    0.00000e+00,    4.48046e+02,    0.00000e+00,    2.10215e+00,    0.00000e+00,    7.65287e+02,    0.00000e+00,    1.89641e+01,    0.00000e+00,    2.19577e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94445e+00,    0.00000e+00,   -1.02126e+00,    0.00000e+00,        1.94301,               ,              3,             -1,       Disabled
  14/04/2026 13:13:55.708,    1.39555e+02,    2.08861e+00,    0.00000e+00,    6.67081e+03,    0.00000e+00,    4.51556e+02,    0.00000e+00,    2.10264e+00,    0.00000e+00,    7.65214e+02,    0.00000e+00,    1.89906e+01,    0.00000e+00,    2.19629e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94452e+00,    0.00000e+00,   -1.02155e+00,    0.00000e+00,        1.94307,               ,              3,             -1,       Disabled
  14/04/2026 13:13:56.561,    1.39607e+02,    2.08996e+00,    0.00000e+00,    6.61263e+03,    0.00000e+00,    4.52644e+02,    0.00000e+00,    2.10387e+00,    0.00000e+00,    7.65241e+02,    0.00000e+00,    1.89929e+01,    0.00000e+00,    2.19725e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94481e+00,    0.00000e+00,   -1.02155e+00,    0.00000e+00,        1.94336,               ,              3,             -1,       Disabled
  14/04/2026 13:13:57.416,    1.40202e+02,    2.08882e+00,    0.00000e+00,    6.58600e+03,    0.00000e+00,    4.50184e+02,    0.00000e+00,    2.10267e+00,    0.00000e+00,    7.65276e+02,    0.00000e+00,    1.89677e+01,    0.00000e+00,    2.19800e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94416e+00,    0.00000e+00,   -1.02180e+00,    0.00000e+00,        1.94272,               ,              3,             -1,       Disabled
  14/04/2026 13:13:58.270,    1.40432e+02,    2.08857e+00,    0.00000e+00,    6.64348e+03,    0.00000e+00,    4.51565e+02,    0.00000e+00,    2.10253e+00,    0.00000e+00,    7.65328e+02,    0.00000e+00,    1.89991e+01,    0.00000e+00,    2.19860e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94459e+00,    0.00000e+00,   -1.02180e+00,    0.00000e+00,        1.94314,               ,              3,             -1,       Disabled
  14/04/2026 13:13:59.126,    1.40330e+02,    2.08770e+00,    0.00000e+00,    6.61206e+03,    0.00000e+00,    4.51126e+02,    0.00000e+00,    2.10159e+00,    0.00000e+00,    7.65330e+02,    0.00000e+00,    1.89977e+01,    0.00000e+00,    2.19929e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94524e+00,    0.00000e+00,   -1.02206e+00,    0.00000e+00,         1.9438,               ,              3,             -1,       Disabled
  14/04/2026 13:13:59.980,    1.39485e+02,    2.08719e+00,    0.00000e+00,    6.65354e+03,    0.00000e+00,    4.52448e+02,    0.00000e+00,    2.10117e+00,    0.00000e+00,    7.65249e+02,    0.00000e+00,    1.89714e+01,    0.00000e+00,    2.19991e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94617e+00,    0.00000e+00,   -1.02206e+00,    0.00000e+00,        1.94473,               ,              3,             -1,       Disabled
  14/04/2026 13:14:00.833,    1.40472e+02,    2.08784e+00,    0.00000e+00,    6.63952e+03,    0.00000e+00,    4.51883e+02,    0.00000e+00,    2.10180e+00,    0.00000e+00,    7.65219e+02,    0.00000e+00,    1.90041e+01,    0.00000e+00,    2.20050e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94542e+00,    0.00000e+00,   -1.02227e+00,    0.00000e+00,        1.94398,               ,              3,             -1,       Disabled
  14/04/2026 13:14:01.688,    1.39998e+02,    2.08610e+00,    0.00000e+00,    6.58589e+03,    0.00000e+00,    4.54123e+02,    0.00000e+00,    2.09993e+00,    0.00000e+00,    7.65304e+02,    0.00000e+00,    1.89997e+01,    0.00000e+00,    2.20125e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94615e+00,    0.00000e+00,   -1.02227e+00,    0.00000e+00,        1.94471,               ,              3,             -1,       Disabled
