                     Time,        BattPer,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,     RD0_raw_us,  RD0_raw_us_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,        RD0_raw,        RD1_raw,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  08/04/2025 10:16:09.324,    4.89761e+01,            nan,    0.00000e+00,            nan,    0.00000e+00,            nan,    0.00000e+00,            nan,    0.00000e+00,    7.67431e+02,    0.00000e+00,    2.33356e+01,    0.00000e+00,    2.75669e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,            nan,    0.00000e+00,   -1.01800e+00,    0.00000e+00,          1.937,               ,              0,             -1,       Disabled
  08/04/2025 10:16:10.178,    5.21920e+01,    2.22784e+00,    0.00000e+00,    5.60961e+03,    0.00000e+00,    5.51458e+02,    0.00000e+00,    2.24041e+00,    0.00000e+00,    7.69041e+02,    0.00000e+00,    2.33436e+01,    0.00000e+00,    2.75962e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95247e+00,    0.00000e+00,   -1.01800e+00,    0.00000e+00,        1.95097,               ,              3,             -1,       Disabled
  08/04/2025 10:16:11.034,    5.24571e+01,    2.23359e+00,    0.00000e+00,    5.38008e+03,    0.00000e+00,    5.66382e+02,    0.00000e+00,    2.24567e+00,    0.00000e+00,    7.69153e+02,    0.00000e+00,    2.33494e+01,    0.00000e+00,    2.76037e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95210e+00,    0.00000e+00,   -1.01724e+00,    0.00000e+00,        1.95056,               ,              3,             -1,       Disabled
  08/04/2025 10:16:11.887,    5.24428e+01,    2.23181e+00,    0.00000e+00,    5.41212e+03,    0.00000e+00,    6.03645e+02,    0.00000e+00,    2.24395e+00,    0.00000e+00,    7.69169e+02,    0.00000e+00,    2.33442e+01,    0.00000e+00,    2.76062e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95214e+00,    0.00000e+00,   -1.01724e+00,    0.00000e+00,        1.95053,               ,              3,             -1,       Disabled
  08/04/2025 10:16:12.741,    5.23848e+01,    2.23126e+00,    0.00000e+00,    5.37562e+03,    0.00000e+00,    5.96597e+02,    0.00000e+00,    2.24331e+00,    0.00000e+00,    7.69140e+02,    0.00000e+00,    2.33564e+01,    0.00000e+00,    2.76089e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95253e+00,    0.00000e+00,   -1.01678e+00,    0.00000e+00,        1.95091,               ,              3,             -1,       Disabled
  08/04/2025 10:16:13.595,    5.24386e+01,    2.23037e+00,    0.00000e+00,    5.53393e+03,    0.00000e+00,    5.99066e+02,    0.00000e+00,    2.24278e+00,    0.00000e+00,    7.69256e+02,    0.00000e+00,    2.33613e+01,    0.00000e+00,    2.76097e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95302e+00,    0.00000e+00,   -1.01678e+00,    0.00000e+00,        1.95139,               ,              3,             -1,       Disabled
  08/04/2025 10:16:14.450,    5.21629e+01,    2.22608e+00,    0.00000e+00,    5.69608e+03,    0.00000e+00,    5.96379e+02,    0.00000e+00,    2.23883e+00,    0.00000e+00,    7.69207e+02,    0.00000e+00,    2.33548e+01,    0.00000e+00,    2.76132e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95257e+00,    0.00000e+00,   -1.01652e+00,    0.00000e+00,        1.95093,               ,              3,             -1,       Disabled
  08/04/2025 10:16:15.306,    5.23330e+01,    2.23742e+00,    0.00000e+00,    5.24745e+03,    0.00000e+00,    6.10009e+02,    0.00000e+00,    2.24923e+00,    0.00000e+00,    7.69219e+02,    0.00000e+00,    2.33604e+01,    0.00000e+00,    2.76190e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95223e+00,    0.00000e+00,   -1.01652e+00,    0.00000e+00,        1.95056,               ,              3,             -1,       Disabled
  08/04/2025 10:16:16.158,    5.23332e+01,    2.23059e+00,    0.00000e+00,    5.51397e+03,    0.00000e+00,    6.07650e+02,    0.00000e+00,    2.24296e+00,    0.00000e+00,    7.69235e+02,    0.00000e+00,    2.33743e+01,    0.00000e+00,    2.76200e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95182e+00,    0.00000e+00,   -1.01638e+00,    0.00000e+00,        1.95015,               ,              3,             -1,       Disabled
  08/04/2025 10:16:17.013,    5.22881e+01,    2.22646e+00,    0.00000e+00,    5.46433e+03,    0.00000e+00,    6.32404e+02,    0.00000e+00,    2.23869e+00,    0.00000e+00,    7.69221e+02,    0.00000e+00,    2.33641e+01,    0.00000e+00,    2.76234e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95275e+00,    0.00000e+00,   -1.01638e+00,    0.00000e+00,        1.95103,               ,              3,             -1,       Disabled
