                     Time,        BattPer,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,     RD0_raw_us,  RD0_raw_us_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,        RD0_raw,        RD1_raw,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  14/04/2026 10:20:06.788,    8.03172e+01,    2.09424e+00,    0.00000e+00,    5.68495e+03,    0.00000e+00,    4.43808e+02,    0.00000e+00,    2.10622e+00,    0.00000e+00,    7.65300e+02,    0.00000e+00,    1.83747e+01,    0.00000e+00,    2.11149e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95135e+00,    0.00000e+00,   -1.02669e+00,    0.00000e+00,        1.94995,               ,              3,             -1,       Disabled
  14/04/2026 10:20:07.643,    8.03574e+01,    2.09455e+00,    0.00000e+00,    5.70856e+03,    0.00000e+00,    4.40736e+02,    0.00000e+00,    2.10658e+00,    0.00000e+00,    7.65267e+02,    0.00000e+00,    1.83815e+01,    0.00000e+00,    2.11216e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95121e+00,    0.00000e+00,   -1.02669e+00,    0.00000e+00,        1.94982,               ,              3,             -1,       Disabled
  14/04/2026 10:20:08.496,    8.01522e+01,    2.09377e+00,    0.00000e+00,    5.61288e+03,    0.00000e+00,    4.48618e+02,    0.00000e+00,    2.10559e+00,    0.00000e+00,    7.65234e+02,    0.00000e+00,    1.83772e+01,    0.00000e+00,    2.11297e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95176e+00,    0.00000e+00,   -1.02652e+00,    0.00000e+00,        1.95035,               ,              3,             -1,       Disabled
  14/04/2026 10:20:09.351,    8.02865e+01,    2.09261e+00,    0.00000e+00,    5.61789e+03,    0.00000e+00,    4.47796e+02,    0.00000e+00,    2.10444e+00,    0.00000e+00,    7.65251e+02,    0.00000e+00,    1.83760e+01,    0.00000e+00,    2.11369e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95165e+00,    0.00000e+00,   -1.02652e+00,    0.00000e+00,        1.95024,               ,              3,             -1,       Disabled
  14/04/2026 10:20:10.205,    8.01976e+01,    2.09295e+00,    0.00000e+00,    5.65303e+03,    0.00000e+00,    4.55666e+02,    0.00000e+00,    2.10485e+00,    0.00000e+00,    7.65300e+02,    0.00000e+00,    1.83939e+01,    0.00000e+00,    2.11435e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95199e+00,    0.00000e+00,   -1.02635e+00,    0.00000e+00,        1.95056,               ,              3,             -1,       Disabled
  14/04/2026 10:20:11.060,    8.03079e+01,    2.09361e+00,    0.00000e+00,    5.66454e+03,    0.00000e+00,    4.56023e+02,    0.00000e+00,    2.10554e+00,    0.00000e+00,    7.65286e+02,    0.00000e+00,    1.83851e+01,    0.00000e+00,    2.11522e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95316e+00,    0.00000e+00,   -1.02635e+00,    0.00000e+00,        1.95173,               ,              3,             -1,       Disabled
  14/04/2026 10:20:11.915,    8.01946e+01,    2.09262e+00,    0.00000e+00,    5.63739e+03,    0.00000e+00,    4.56758e+02,    0.00000e+00,    2.10449e+00,    0.00000e+00,    7.65332e+02,    0.00000e+00,    1.83971e+01,    0.00000e+00,    2.11577e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95231e+00,    0.00000e+00,   -1.02621e+00,    0.00000e+00,        1.95088,               ,              3,             -1,       Disabled
  14/04/2026 10:20:12.768,    8.02660e+01,    2.09190e+00,    0.00000e+00,    5.71299e+03,    0.00000e+00,    4.62046e+02,    0.00000e+00,    2.10392e+00,    0.00000e+00,    7.65295e+02,    0.00000e+00,    1.83847e+01,    0.00000e+00,    2.11648e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95334e+00,    0.00000e+00,   -1.02621e+00,    0.00000e+00,         1.9519,               ,              3,             -1,       Disabled
  14/04/2026 10:20:13.622,    8.01173e+01,    2.09171e+00,    0.00000e+00,    5.64414e+03,    0.00000e+00,    4.56878e+02,    0.00000e+00,    2.10359e+00,    0.00000e+00,    7.65280e+02,    0.00000e+00,    1.83845e+01,    0.00000e+00,    2.11734e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95337e+00,    0.00000e+00,   -1.02607e+00,    0.00000e+00,        1.95194,               ,              3,             -1,       Disabled
  14/04/2026 10:20:14.477,    8.02582e+01,    2.09019e+00,    0.00000e+00,    5.68680e+03,    0.00000e+00,    4.59393e+02,    0.00000e+00,    2.10215e+00,    0.00000e+00,    7.65292e+02,    0.00000e+00,    1.83815e+01,    0.00000e+00,    2.11819e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95351e+00,    0.00000e+00,   -1.02607e+00,    0.00000e+00,        1.95207,               ,              3,             -1,       Disabled
